ent idx,ent name
509,4379982
510,4384302
511,4397270
512,4402595
513,4404100
514,4407783
515,4416767
516,4424474
517,4430303
518,4438859
519,4445939
520,4459446
521,4462979
522,4464978
523,4518733
524,4530962
525,4549565
526,4554734
527,4590074
528,4606981
529,4621756
530,4638862
531,4639250
532,4641261
533,4646027
534,4646841
535,4659333
536,4661277
537,4666530
538,4668613
539,4679612
540,4697666
541,4708273
542,4718897
543,4725764
544,4727063
545,4733338
546,4737716
547,4775677
548,4777664
549,4792198
550,4809387
551,4812305
552,4822641
553,4839761
554,4844085
555,4846943
556,4848560
557,4863142
558,4868915
559,4891672
560,4899701
561,4907923
562,4916135
563,4918238
564,4924752
565,4935549
566,4937899
567,4941483
568,4947315
569,4957475
570,4973152
571,4978556
572,4978587
573,4988496
574,4992710
575,5038329
576,5041914
577,5041995
578,5048701
579,5052557
580,5056958
581,5072461
582,5072599
583,5073859
584,5084201
585,5106717
586,5117611
587,5119721
588,5122226
589,5123859
590,5133013
591,5134670
592,5147268
593,5150642
594,5166401
595,5176359
596,5179208
597,5192115
598,5195052
599,5201495
600,5207923
601,5214515
602,5242263
603,5249743
604,5260166
605,5263885
606,5274069
607,5274546
608,5277695
609,5283578
610,5288139
611,5291336
612,5292614
613,5297727
614,5304478
615,5311032
616,5320026
617,5325455
618,5335593
619,5339829
620,5349765
621,5351157
622,5357010
623,5361858
624,5363266
625,5364694
626,5379308
627,5383885
628,5395353
629,5408304
630,5408677
631,5412963
632,5413467
633,5457282
634,5464454
635,5465570
636,5465852
637,5469714
638,5475112
639,5475335
640,5481197
641,5483610
642,5484521
643,5496284
644,5512455
645,5534955
646,5536111
647,5546195
648,5546382
649,5555282
650,5555538
651,5556706
652,5589519
653,5593878
654,5594486
655,5600680
656,5604201
657,5622133
658,5637370
659,5643039
660,5655090
661,5667319
662,5667645
663,5675118
664,5683892
665,5687787
666,5688416
667,5701217
668,5716244
669,5720736
670,5722023
671,5733905
672,5749636
673,5788528
674,5799516
675,5804382
676,5806529
677,5806991
678,5807566
679,5829439
680,5862259
681,5891036
682,5900021
683,5903713
684,5903758
685,5909533
686,5911748
687,5913796
688,5917680
689,5941749
690,5946787
691,5961521
692,5968703
693,5977032
694,5979214
695,6008173
696,6022569
697,6025432
698,6043685
699,6047279
700,6049932
701,6054058
702,6077466
703,6082264
704,6093018
705,6101204
706,6110044
707,6128204
708,6128414
709,6136071
710,6138904
711,6142545
712,6158518
713,6177178
714,6180225
715,6182537
716,6202296
717,6213913
718,6260449
719,6260981
720,6270764
721,6293838
722,6295992
723,6303427
724,6314898
725,6322943
726,6338478
727,6342182
728,6363049
729,6368620
730,6385141
731,6401214
732,6405472
733,6408098
734,6422946
735,6425155
736,6432897
737,6435147
738,6439246
739,6441794
740,6448772
741,6472966
742,6489200
743,6494504
744,6497535
745,6506403
746,6517601
747,6518042
748,6532628
749,6556556
750,6557445
751,6571938
752,6582778
753,6585489
754,6588989
755,6604083
756,6628132
757,6629501
758,6631808
759,6648577
760,6662132
761,6680659
762,6683253
763,6724431
764,6724622
765,6727046
766,6743033
767,6756073
768,6757342
769,6775980
770,6787264
771,6791720
772,6792957
773,6795501
774,6802819
775,6829977
776,6831451
777,6832461
778,6834376
779,6835196
780,6840138
781,6841354
782,6856738
783,6868655
784,6887064
785,6899612
786,6911908
787,6927289
788,6929264
789,6929976
790,6939412
791,6943359
792,6947382
793,6953182
794,6972705
795,6980683
796,6997183
797,7012322
798,7028197
799,7029365
800,7033854
801,7036158
802,7040849
803,7042729
804,7048811
805,7054721
806,7055690
807,7059664
808,7070889
809,7072124
810,7079719
811,7082614
812,7083945
813,7091991
814,7111173
815,7131667
816,7135752
817,7138834
818,7140552
819,7146039
820,7149132
821,7166840
822,7167053
823,7200420
824,7204534
825,7214806
826,7218915
827,7228185
828,7234692
829,7243750
830,7251660
831,7252396
832,7253527
833,7266685
834,7292814
835,7296079
836,7300947
837,7301908
838,7304270
839,7304416
840,7305733
841,7321624
842,7322696
843,7328023
844,7337166
845,7337653
846,7342684
847,7345512
848,7356347
849,7358787
850,7363328
851,7366592
852,7374053
853,7378261
854,7435765
855,7451433
856,7452308
857,7453019
858,7453809
859,7465953
860,7466232
861,7493553
862,7494329
863,7500180
864,7503960
865,7512685
866,7514240
867,7515221
868,7545210
869,7547333
870,7576483
871,7585333
872,7589592
873,7602139
874,7602840
875,7605037
876,7606001
877,7608002
878,7615733
879,7616482
880,7619685
881,7623868
882,7625042
883,7630364
884,7632584
885,7641263
886,7644452
887,7646194
888,7660682
889,7668479
890,7692727
891,7694927
892,7707877
893,7710796
894,7720470
895,7720571
896,7729237
897,7732977
898,7742248
899,7757238
900,7766398
901,7769488
902,7770020
903,7772457
904,7794099
905,7794659
906,7805267
907,7807463
908,7817414
909,7836503
910,7836513
911,7856111
912,7863114
913,7870923
914,7876069
915,7878110
916,7879346
917,7904685
918,7910260
919,7917955
920,7923308
921,7943809
922,7946846
923,7948225
924,7952369
925,7979169
926,7980502
927,7982388
928,7991579
929,8002213
930,8010536
931,8034132
932,8038842
933,8038995
934,8058405
935,8072696
936,8077415
937,8080151
938,8085057
939,8105449
940,8112001
941,8112396
942,8128475
943,8138999
944,8139548
945,8169947
946,8170772
947,8171440
948,8213797
949,8240015
950,8242336
951,8244237
952,8244735
953,8258855
954,8264082
955,8265204
956,8272713
957,8302860
958,8328733
959,8337478
960,8340418
961,8364947
962,8369393
963,8373217
964,8384606
965,8398441
966,8403980
967,8406815
968,8415881
969,8426674
970,8440999
971,8442714
972,8443397
973,8459301
974,8466233
975,8474884
976,8480308
977,8481167
978,8492334
979,8502773
980,8521452
981,8522634
982,8524419
983,8550402
984,8567792
985,8590192
986,8624102
987,8625798
988,8639503
989,8641274
990,8642366
991,8642999
992,8643368
993,8652668
994,8673219
995,8673692
996,8673954
997,8678698
998,8685307
999,8708552
1000,8735168
1001,8739425
1002,8764922
1003,8769409
1004,8795937
1005,8797682
1006,8801270
1007,8816202
1008,8822077
1009,8828549
1010,8846229
1011,8854915
1012,8865038
1013,8880873
1014,8891405
1015,8892853
1016,8893509
1017,8898347
1018,8899372
1019,8903418
1020,8907595
1021,8953137
1022,8965099
1023,8969592
1024,8970462
1025,8973012
1026,8976055
1027,8979722
1028,8985478
1029,9001241
1030,9012821
1031,9021358
1032,9035317
1033,9043230
1034,9043871
1035,9059619
1036,9061509
1037,9061790
1038,9066896
1039,9075549
1040,9083635
1041,9087986
1042,9095184
1043,9111530
1044,9114305
1045,9115260
1046,9121194
1047,9121260
1048,9132879
1049,9136319
1050,9172910
1051,9189035
1052,9209722
1053,9219618
1054,9233905
1055,9238347
1056,9249130
1057,9259290
1058,9260844
1059,9267231
1060,9268382
1061,9270016
1062,9270190
1063,9271920
1064,9281068
1065,9317044
1066,9326357
1067,9342510
1068,9353750
1069,9354725
1070,9357232
1071,9357733
1072,9358284
1073,9368797
1074,9376300
1075,9383113
1076,9387945
1077,9390403
1078,9395851
1079,9396515
1080,9411552
1081,9417928
1082,9424324
1083,9429942
1084,9466671
1085,9476365
1086,9483764
1087,9485509
1088,9490382
1089,9494544
1090,9502589
1091,9508911
1092,9526370
1093,9565192
1094,9566828
1095,9578719
1096,9583187
1097,9589424
1098,9593695
1099,9603476
1100,9624258
1101,9628104
1102,9629441
1103,9637623
1104,9652623
1105,9659607
1106,9661340
1107,9677107
1108,9679016
1109,9682599
1110,9692595
1111,9695528
1112,9708629
1113,9715774
1114,9751117
1115,9756297
1116,9760119
1117,9761082
1118,9762887
1119,9765861
1120,9767117
1121,9770341
1122,9777977
1123,9809166
1124,9810830
1125,9819579
1126,9836676
1127,9844520
1128,9845211
1129,9848182
1130,9849289
1131,9870796
1132,9872702
1133,9893847
1134,9899798
1135,9912157
1136,9927688
1137,9940772
1138,9950777
1139,9973445
1140,9986408
1141,9987077
1142,9991821
1143,9992130
1144,9996572
1145,9996903
1146,10000559
1147,10005230
1148,10010492
1149,10050518
1150,10055345
1151,10055564
1152,10057163
1153,10058791
1154,10060692
1155,10064560
1156,10128374
1157,10134942
1158,10138342
1159,10146269
1160,10152477
1161,10159599
1162,10161872
1163,10162356
1164,10165471
1165,10184394
1166,10194927
1167,10205521
1168,10233890
1169,10238366
1170,10248492
1171,10273701
1172,10281669
1173,10288518
1174,10347200
1175,10349047
1176,10349863
1177,10357551
1178,10390740
1179,10393806
1180,10411345
1181,10418432
1182,10431821
1183,10447061
1184,10451660
1185,10464949
1186,10477448
1187,10485038
1188,10485196
1189,10494615
1190,10500322
1191,10511746
1192,10513763
1193,10515644
1194,10551718
1195,10558101
1196,10558297
1197,10562115
1198,10562378
1199,10584406
1200,10590034
1201,10590107
1202,10597312
1203,10599892
1204,10628310
1205,10632323
1206,10674559
1207,10682574
1208,10710636
1209,10719679
1210,10724198
1211,10730404
1212,10767094
1213,10777958
1214,10784197
1215,10795825
1216,10801956
1217,10804051
1218,10819784
1219,10853874
1220,10854531
1221,10860467
1222,10863394
1223,10874694
1224,10879293
1225,10880902
1226,10882517
1227,10899652
1228,10912380
1229,10912530
1230,10919887
1231,10927425
1232,10928647
1233,10928738
1234,10929652
1235,10958125
1236,10962305
1237,10996884
1238,11006701
1239,11012388
1240,11025385
1241,11026015
1242,11039479
1243,11039648
1244,11045955
1245,11054436
1246,11066151
1247,11066294
1248,11074058
1249,11090531
1250,11097651
1251,11105738
1252,11111787
1253,11111821
1254,11135259
1255,11163665
1256,11174340
1257,11181294
1258,11189718
1259,11189877
1260,11190779
1261,11210021
1262,11251659
1263,11252640
1264,11255438
1265,11268172
1266,11302649
1267,11305352
1268,11308688
1269,11312509
1270,11343654
1271,11346066
1272,11360483
1273,11361730
1274,11392498
1275,11394606
1276,11396976
1277,11413529
1278,11419467
1279,11429943
1280,11432220
1281,11448112
1282,11472968
1283,11489865
1284,11494860
1285,11509905
1286,11511207
1287,11516046
1288,11534374
1289,11538654
1290,11555568
1291,11556245
1292,11557063
1293,11560541
1294,11573005
1295,11573922
1296,11577676
1297,11588082
1298,11608111
1299,11620657
1300,11626679
1301,11630735
1302,11644782
1303,11644886
1304,11645699
1305,11654656
1306,11671645
1307,11683690
1308,11693305
1309,11704745
1310,11710620
1311,11710794
1312,11722477
1313,11727466
1314,11731853
1315,11731999
1316,11743678
1317,11750347
1318,11773624
1319,11778552
1320,11793076
1321,11804174
1322,11804247
1323,11821877
1324,11825730
1325,11839292
1326,11839303
1327,11847115
1328,11848077
1329,11850993
1330,11864286
1331,11866591
1332,11867375
1333,11872896
1334,11878816
1335,11882975
1336,11884785
1337,11902944
1338,11916219
1339,11918236
1340,11922408
1341,11924407
1342,11928243
1343,11930861
1344,11934016
1345,11940443
1346,11945237
1347,11960822
1348,11983718
1349,11998433
1350,11999413
1351,12015475
1352,12034697
1353,12038964
1354,12039283
1355,12043971
1356,12051729
1357,12061081
1358,12064787
1359,12089564
1360,12090584
1361,12108790
1362,12112733
1363,12129029
1364,12143843
1365,12145135
1366,12148698
1367,12174686
1368,12180208
1369,12186640
1370,12203424
1371,12229016
1372,12229897
1373,12232224
1374,12241035
1375,12252657
1376,12267149
1377,12269588
1378,12276030
1379,12287442
1380,12294094
1381,12294951
1382,12296473
1383,12302492
1384,12321546
1385,12334850
1386,12335792
1387,12362212
1388,12378171
1389,12380541
1390,12389690
1391,12404463
1392,12426560
1393,12430449
1394,12448027
1395,12481700
1396,12487184
1397,12490386
1398,12501140
1399,12515597
1400,12516240
1401,12519072
1402,12520029
1403,12530168
1404,12534583
1405,12534926
1406,12537461
1407,12548787
1408,12554922
1409,12576009
1410,12581588
1411,12582419
1412,12595997
1413,12624636
1414,12657307
1415,12660134
1416,12668873
1417,12688097
1418,12701381
1419,12707504
1420,12709780
1421,12713177
1422,12722491
1423,12731397
1424,12731421
1425,12747933
1426,12770488
1427,12773090
1428,12774289
1429,12783971
1430,12795823
1431,12817185
1432,12820456
1433,12828959
1434,12839126
1435,12844649
1436,12853656
1437,12871628
1438,12880257
1439,12890039
1440,12891224
1441,12892243
1442,12907015
1443,12937878
1444,12949176
1445,12952745
1446,12957241
1447,12958728
1448,12980444
1449,12989632
1450,12994181
1451,12997251
1452,13019657
1453,13019672
1454,13021383
1455,13021490
1456,13027520
1457,13058974
1458,13064285
1459,13079994
1460,13080248
1461,13107197
1462,13115443
1463,13119800
1464,13122888
1465,13153151
1466,13164978
1467,13166094
1468,13179402
1469,13183059
1470,13184196
1471,13193521
1472,13200473
1473,13203339
1474,13205572
1475,13219036
1476,13223952
1477,13238095
1478,13245373
1479,13245926
1480,13251829
1481,13263538
1482,13274807
1483,13280743
1484,13290067
1485,13303506
1486,13336665
1487,13339274
1488,13355873
1489,13360568
1490,13384339
1491,13393347
1492,13401911
1493,13412647
1494,13417124
1495,13424047
1496,13424479
1497,13430689
1498,13433670
1499,13435876
1500,13438193
1501,13460635
1502,13468771
1503,13472781
1504,13474197
1505,13476937
1506,13481523
1507,13483470
1508,13486216
1509,13487092
1510,13495919
1511,13523363
1512,13530604
1513,13533509
1514,13540734
1515,13545353
1516,13558536
1517,13560167
1518,13565188
1519,13568960
1520,13576547
1521,13600138
1522,13606891
1523,13622073
1524,13625343
1525,13646594
1526,13652956
1527,13655849
1528,13662513
1529,13662910
1530,13670436
1531,13670688
1532,13674155
1533,13681960
1534,13687954
1535,13723534
1536,13724139
1537,13736549
1538,13743678
1539,13743948
1540,13760523
1541,13762613
1542,13772937
1543,13778685
1544,13782962
1545,13801280
1546,13812135
1547,13819648
1548,13847129
1549,13851312
1550,13852961
1551,13860536
1552,13862629
1553,13882206
1554,13888372
1555,13892213
1556,13895895
1557,13926793
1558,13929819
1559,13934619
1560,13935069
1561,13936174
1562,13951911
1563,13962471
1564,13965031
1565,13966243
1566,13966519
1567,13982400
1568,13984183
1569,13985973
1570,14022793
1571,14028793
1572,14034172
1573,14036430
1574,14037181
1575,14039691
1576,14041564
1577,14080524
1578,14086860
1579,14103023
1580,14103991
1581,14112920
1582,14116294
1583,14121696
1584,14158195
1585,14158598
1586,14164350
1587,14168384
1588,14173408
1589,14174561
1590,14179194
1591,14185376
1592,14188793
1593,14190554
1594,14196021
1595,14198674
1596,14201764
1597,14224292
1598,14228908
1599,14243133
1600,14245642
1601,14252437
1602,14257148
1603,14279187
1604,14301744
1605,14306345
1606,14320474
1607,14323908
1608,14331020
1609,14344131
1610,14362708
1611,14367171
1612,14380042
1613,14391329
1614,14394260
1615,14396502
1616,14400755
1617,14408790
1618,14414571
1619,14427944
1620,14429134
1621,14440778
1622,14447218
1623,14447369
1624,14455589
1625,14474903
1626,14480152
1627,14480861
1628,14485415
1629,14487186
1630,14500911
1631,14501506
1632,14510692
1633,14539891
1634,14551309
1635,14559683
1636,14572793
1637,14577153
1638,14580979
1639,14589660
1640,14591024
1641,14615348
1642,14624660
1643,14631669
1644,14641543
1645,14642086
1646,14642617
1647,14646407
1648,14650364
1649,14669601
1650,14669888
1651,14705441
1652,14737013
1653,14740026
1654,14740148
1655,14744740
1656,14764753
1657,14770303
1658,14774633
1659,14781684
1660,14794904
1661,14828074
1662,14837719
1663,14838553
1664,14843661
1665,14860423
1666,14862824
1667,14882617
1668,14891637
1669,14897174
1670,14911803
1671,14914868
1672,14915586
1673,14922295
1674,14932015
1675,14932570
1676,14948415
1677,14961307
1678,14969097
1679,14980834
1680,14999030
1681,15001198
1682,15014883
1683,15015906
1684,15032970
1685,15038116
1686,15046436
1687,15046945
1688,15083742
1689,15095095
1690,15098985
1691,15104154
1692,15116251
1693,15119206
1694,15123163
1695,15133125
1696,15145288
1697,15152581
1698,15153049
1699,15165950
1700,15184713
1701,15190523
1702,15213710
1703,15227799
1704,15228724
1705,15229330
1706,15280444
1707,15283870
1708,15286952
1709,15291202
1710,15295789
1711,15295969
1712,15319979
1713,15326883
1714,15340255
1715,15340799
1716,15341905
1717,15347576
1718,15349852
1719,15353042
1720,15359245
1721,15376144
1722,15401063
1723,15432945
1724,15445151
1725,15460668
1726,15466294
1727,15469602
1728,15476841
1729,15476950
1730,15482360
1731,15484433
1732,15485314
1733,15487406
1734,15517945
1735,15522600
1736,15522680
1737,15524039
1738,15526883
1739,15573989
1740,15580451
1741,15587899
1742,15617382
1743,15627037
1744,15652857
1745,15667700
1746,15675614
1747,15686315
1748,15696416
1749,15703209
1750,15703899
1751,15704222
1752,15706264
1753,15708023
1754,15708719
1755,15716912
1756,15729860
1757,15739087
1758,15739521
1759,15751092
1760,15752686
1761,15759828
1762,15760308
1763,15777418
1764,15785411
1765,15792166
1766,15794544
1767,15822481
1768,15845906
1769,15852256
1770,15867958
1771,15884701
1772,15892472
1773,15895938
1774,15903119
1775,15904285
1776,15904848
1777,15908118
1778,15920480
1779,15927051
1780,15945459
1781,15949995
1782,15952604
1783,15954220
1784,15956567
1785,15962011
1786,15964574
1787,15980293
1788,15982861
1789,15992374
1790,15994720
1791,15995199
1792,15998118
1793,15999534
1794,16005928
1795,16012445
1796,16016025
1797,16021271
1798,16030659
1799,16031182
1800,16038011
1801,16051113
1802,16057445
1803,16063025
1804,16090227
1805,16093369
1806,16101541
1807,16108499
1808,16115445
1809,16118461
1810,16118543
1811,16119255
1812,16137610
1813,16140857
1814,16150563
1815,16156107
1816,16160715
1817,16171025
1818,16179659
1819,16193135
1820,16201104
1821,16210155
1822,16224149
1823,16224638
1824,16246696
1825,16269946
1826,16277566
1827,16281581
1828,16282426
1829,16287357
1830,16291436
1831,16291881
1832,16302685
1833,16304620
1834,16307800
1835,16309883
1836,16311235
1837,16311509
1838,16317505
1839,16318435
1840,16320812
1841,16324678
1842,16332341
1843,16335420
1844,16387964
1845,16389437
1846,16397148
1847,16405173
1848,16407280
1849,16423791
1850,16431096
1851,16438837
1852,16443162
1853,16469947
1854,16507315
1855,16519606
1856,16520705
1857,16541007
1858,16545007
1859,16565575
1860,16568411
1861,16592021
1862,16608150
1863,16608266
1864,16609844
1865,16613235
1866,16622514
1867,16629374
1868,16635281
1869,16643434
1870,16644385
1871,16653646
1872,16671190
1873,16671368
1874,16672771
1875,16674752
1876,16678853
1877,16685009
1878,16686006
1879,16688734
1880,16693951
1881,16704694
1882,16710848
1883,16730272
1884,16731899
1885,16743098
1886,16744765
1887,16757182
1888,16757284
1889,16777580
1890,16783392
1891,16796852
1892,16810429
1893,16826683
1894,16828302
1895,16838498
1896,16851059
1897,16853830
1898,16865406
1899,16876290
1900,16885038
1901,16885800
1902,16889073
1903,16893164
1904,16895185
1905,16910744
1906,16925390
1907,16925662
1908,16926220
1909,16930146
1910,16932143
1911,16935551
1912,16941374
1913,16942324
1914,16946580
1915,16946829
1916,16951817
1917,16962283
1918,16965475
1919,16969876
1920,16977076
1921,16979985
1922,16989226
1923,16993767
1924,16995789
1925,16999046
1926,17005505
1927,17034936
1928,17049732
1929,17061570
1930,17077164
1931,17093226
1932,17093552
1933,17095337
1934,17097170
1935,17098449
1936,17103678
1937,17104167
1938,17112743
1939,17116066
1940,17130696
1941,17137986
1942,17139452
1943,17140001
1944,17144299
1945,17163034
1946,17165728
1947,17168322
1948,17169500
1949,17174298
1950,17181845
1951,17183583
1952,17192189
1953,17206440
1954,17212007
1955,17216458
1956,17230035
1957,17231256
1958,17235551
1959,17236751
1960,17269025
1961,17281054
1962,17289045
1963,17291353
1964,17292763
1965,17305859
1966,17321440
1967,17327563
1968,17348537
1969,17349429
1970,17352008
1971,17352599
1972,17356810
1973,17357313
1974,17365422
1975,17371454
1976,17378031
1977,17385161
1978,17409809
1979,17426736
1980,17435862
1981,17435882
1982,17456955
1983,17470697
1984,17474001
1985,17477027
1986,17480853
1987,17485501
1988,17500928
1989,17504453
1990,17511633
1991,17525397
1992,17532199
1993,17534553
1994,17538187
1995,17566778
1996,17595564
1997,17599544
1998,17618745
1999,17623918
2000,17626397
2001,17628635
2002,17632256
2003,17634605
2004,17640829
2005,17648541
2006,17652562
2007,17667212
2008,17669193
2009,17674248
2010,17674307
2011,17685861
2012,17686752
2013,17729963
2014,17733824
2015,17734536
2016,17741926
2017,17742617
2018,17743292
2019,17744200
2020,17750224
2021,17755696
2022,17757408
2023,17758045
2024,17762858
2025,17777063
2026,17814232
2027,17816496
2028,17816587
2029,17818621
2030,17819343
2031,17825722
2032,17827800
2033,17828673
2034,17829176
2035,17859611
2036,17863212
2037,17866373
2038,17873729
2039,17877974
2040,17881449
2041,17884519
2042,17886624
2043,17893864
2044,17902559
2045,17916492
2046,17923525
2047,17956799
2048,17959413
2049,17964538
2050,17966761
2051,17967879
2052,17983835
2053,17991360
2054,17993994
2055,18007350
2056,18015164
2057,18017163
2058,18020424
2059,18035950
2060,18051474
2061,18051801
2062,18063765
2063,18073261
2064,18074226
2065,18101618
2066,18108200
2067,18109118
2068,18116961
2069,18136748
2070,18140158
2071,18142444
2072,18150654
2073,18157462
2074,18168003
2075,18172741
2076,18172820
2077,18174049
2078,18195418
2079,18199665
2080,18229684
2081,18231593
2082,18246116
2083,18249693
2084,18276189
2085,18293161
2086,18294631
2087,18296254
2088,18319499
2089,18321214
2090,18337273
2091,18342905
2092,18348708
2093,18355248
2094,18359143
2095,18364862
2096,18396474
2097,18399536
2098,18411161
2099,18411471
2100,18419278
2101,18433284
2102,18436578
2103,18444321
2104,18459110
2105,18465707
2106,18480692
2107,18483071
2108,18498794
2109,18505708
2110,18516315
2111,18533594
2112,18537770
2113,18553476
2114,18556879
2115,18586221
2116,18586615
2117,18587476
2118,18590420
2119,18591234
2120,18599908
2121,18609725
2122,18613213
2123,18616679
2124,18619997
2125,18623554
2126,18629457
2127,18636810
2128,18645525
2129,18648836
2130,18653775
2131,18663340
2132,18678582
2133,18678713
2134,18693975
2135,18699975
2136,18705241
2137,18708760
2138,18747219
2139,18747287
2140,18747710
2141,18757010
2142,18762648
2143,18766215
2144,18785705
2145,18787249
2146,18787934
2147,18788176
2148,18789546
2149,18797539
2150,18802822
2151,18806943
2152,18815010
2153,18817664
2154,18819970
2155,18820702
2156,18823086
